Sequential,Parallel,SharedMemoryAndTilling
53.596542,45.662655
52.197025,45.599712
49.107841,45.594849
45.047871,45.594784
44.920288,46.338242
44.836769,45.583679
44.730881,45.577728
44.915295,45.570526
45.277374,45.538944
45.272320,45.582783
45.271584,45.555969
45.879871,45.606464
45.073887,45.605473
44.972992,45.567135
44.926113,45.521599
44.930847,45.570240
55.710175,46.331200
49.641537,45.583488
44.986210,45.582943
45.015583,45.558208
44.912670,45.565952
45.235519,45.630081
45.529793,45.599327
45.717663,45.599041
45.045506,45.571041
45.021057,45.602818
44.954849,45.552128
45.235710,46.314430
45.234303,45.567490
45.161377,45.568607
45.120094,45.580353
44.985695,45.553631
44.949886,45.562016
45.034176,45.589535
45.691040,45.610622
46.151455,45.600544
45.628448,45.602016
45.394463,45.860542
45.357056,45.863201
45.304417,46.429890
45.296608,45.589119
45.275040,45.605183
45.348866,45.552799
45.323841,45.576031
45.321472,45.654015
45.309406,45.625408
46.155777,45.582722
45.350464,45.570210
45.322815,45.570015
45.316128,45.603455
45.330528,45.552959
45.250336,46.321121
45.258945,45.582336
45.335838,45.556480
45.323170,45.559711
45.359425,45.557537
45.306210,45.575520
45.291073,45.858658
46.117088,46.230881
45.319199,46.196735
45.289986,46.120064
45.277920,45.979233
45.331230,46.741760
45.267326,45.954464
45.289726,45.919743
45.342304,45.938049
45.342113,45.939838
45.379105,45.927040
45.303230,45.919582
46.115170,45.921886
45.332703,45.908161
45.289696,45.892288
45.348450,45.939873
45.275009,46.692673
45.288960,45.918209
45.401760,45.910015
45.435230,45.916447
45.385281,45.909534
45.333279,45.920704
45.298622,45.990433
45.313087,45.970657
46.143806,45.922562
45.309151,45.926273
45.316833,45.954655
45.332512,45.937023
45.302975,46.690304
45.287937,45.904095
45.306751,45.907646
45.429344,45.934593
45.450462,45.961216
45.383808,45.940960
45.335903,45.924801
45.293343,45.992386
46.106880,46.251904
45.328865,46.241535
45.314369,46.002174
45.319874,45.961216
45.310974,46.750656
45.332481,45.910080
45.369919,45.908703
